STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_4044_FE_5Y,F,Y40T44,_T,PT_W,_Z,_Z,_Z,1999,6.10824954161896,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 40-44, female (% of female population)",Female,40 to 44 years old,Total,Percentage of women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_4044_MA_5Y,M,Y40T44,_T,PT_M,_Z,_Z,_Z,1999,5.85502682441289,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 40-44, male (% of male population)",Male,40 to 44 years old,Total,Percentage of men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_4549_FE_5Y,F,Y45T49,_T,PT_W,_Z,_Z,_Z,1999,4.74819371786201,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 45-49, female (% of female population)",Female,45 to 49 years old,Total,Percentage of women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_4549_MA_5Y,M,Y45T49,_T,PT_M,_Z,_Z,_Z,1999,4.35611252354754,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 45-49, male (% of male population)",Male,45 to 49 years old,Total,Percentage of men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_5054_FE_5Y,F,Y50T54,_T,PT_W,_Z,_Z,_Z,1999,3.16359446672682,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 50-54, female (% of female population)",Female,50 to 54 years old,Total,Percentage of women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_5054_MA_5Y,M,Y50T54,_T,PT_M,_Z,_Z,_Z,1999,2.68953628726177,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 50-54, male (% of male population)",Male,50 to 54 years old,Total,Percentage of men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_5559_FE_5Y,F,Y55T59,_T,PT_W,_Z,_Z,_Z,1999,2.54341410450213,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 55-59, female (% of female population)",Female,55 to 59 years old,Total,Percentage of women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_5559_MA_5Y,M,Y55T59,_T,PT_M,_Z,_Z,_Z,1999,2.10338972268967,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 55-59, male (% of male population)",Male,55 to 59 years old,Total,Percentage of men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_6064_FE_5Y,F,Y60T64,_T,PT_W,_Z,_Z,_Z,1999,2.46271573543211,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 60-64, female (% of female population)",Female,60 to 64 years old,Total,Percentage of women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_6064_MA_5Y,M,Y60T64,_T,PT_M,_Z,_Z,_Z,1999,2.00028171513735,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 60-64, male (% of male population)",Male,60 to 64 years old,Total,Percentage of men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_65UP_TO_ZS,_T,Y_GE65,_T,PT,_Z,_Z,_Z,1999,5.90014986999435,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Population ages 65 and above (% of total population),Total,65 years old and over,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_65UP_FE_IN,F,Y_GE65,_T,PS,_Z,_Z,_Z,1999,2695856.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 65 and above, female",Female,65 years old and over,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_65UP_FE_ZS,F,Y_GE65,_T,PT_W,_Z,_Z,_Z,1999,6.93489558975651,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 65 and above, female (% of female population)",Female,65 years old and over,Total,Percentage of women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_65UP_MA_IN,M,Y_GE65,_T,PS,_Z,_Z,_Z,1999,1805218.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 65 and above, male",Male,65 years old and over,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_65UP_MA_ZS,M,Y_GE65,_T,PT_M,_Z,_Z,_Z,1999,4.82502255859354,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 65 and above, male (% of male population)",Male,65 years old and over,Total,Percentage of men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_65UP_TO,_T,Y_GE65,_T,PS,_Z,_Z,_Z,1999,4501074.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 65 and above, total",Total,65 years old and over,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_6569_FE_5Y,F,Y65T69,_T,PT_W,_Z,_Z,_Z,1999,2.36938031122887,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 65-69, female (% of female population)",Female,65 to 69 years old,Total,Percentage of women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_6569_MA_5Y,M,Y65T69,_T,PT_M,_Z,_Z,_Z,1999,1.83113636509426,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 65-69, male (% of male population)",Male,65 to 69 years old,Total,Percentage of men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_7074_FE_5Y,F,Y70T74,_T,PT_W,_Z,_Z,_Z,1999,1.80369813353847,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 70-74, female (% of female population)",Female,70 to 74 years old,Total,Percentage of women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_7074_MA_5Y,M,Y70T74,_T,PT_M,_Z,_Z,_Z,1999,1.30868575344633,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 70-74, male (% of male population)",Male,70 to 74 years old,Total,Percentage of men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_7579_FE_5Y,F,Y75T79,_T,PT_W,_Z,_Z,_Z,1999,1.36260510042607,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 75-79, female (% of female population)",Female,75 to 79 years old,Total,Percentage of women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_7579_MA_5Y,M,Y75T79,_T,PT_M,_Z,_Z,_Z,1999,0.916964062342972,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 75-79, male (% of male population)",Male,75 to 79 years old,Total,Percentage of men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_80UP_FE_5Y,F,Y_GE80,_T,PT_W,_Z,_Z,_Z,1999,1.39921204456311,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 80 and above, female (% of female population)",Female,80 years old and over,Total,Percentage of women,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_80UP_MA_5Y,M,Y_GE80,_T,PT_M,_Z,_Z,_Z,1999,0.768236377709971,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population ages 80 and above, male (% of male population)",Male,80 years old and over,Total,Percentage of men,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EN_POP_DNST,_T,_T,_T,PS_KM,_Z,_Z,_Z,1999,234.37725275738117,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Population density (people per sq. km of land area),Total,All age ranges or no breakdown by age,Total,Persons per kilometer,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_GROW,_T,_T,_T,PC_A,_Z,_Z,_Z,1999,1.30328491482511,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Population growth (annual %),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EN_URB_LCTY,_T,_T,_T,PS,_Z,_Z,_Z,1999,4240851.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Population in largest city,Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EN_URB_LCTY_UR_ZS,_T,_T,URB,PT_POP_URB,_Z,_Z,_Z,1999,23.336501838371245,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Population in the largest city (% of urban population),Total,All age ranges or no breakdown by age,Urban area,Percentage of urban population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EN_URB_MCTY,_T,_T,_T,PS,_Z,_Z,_Z,1999,7349474.0,_Z,COUNT,2,WB_WDI,P1Y,6,A,PU,Annual,Vietnam,Population in urban agglomerations of more than 1 million,Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Millions,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_EN_URB_MCTY_TL_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,1999,9.633922496192428,_Z,RATIO,2,WB_WDI,P1Y,6,A,PU,Annual,Vietnam,Population in urban agglomerations of more than 1 million (% of total population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Millions,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_TOTL_FE_IN,F,_T,_T,PS,_Z,_Z,_Z,1999,3.8873772E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population, female",Female,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_TOTL_FE_ZS,F,_T,_T,PT,_Z,_Z,_Z,1999,50.9569673397927,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population, female (% of total population)",Female,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_TOTL_MA_IN,M,_T,_T,PS,_Z,_Z,_Z,1999,3.741368E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population, male",Male,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_TOTL_MA_ZS,M,_T,_T,PT,_Z,_Z,_Z,1999,49.0430326602073,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population, male (% of total population)",Male,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1999,7.6287452E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_DT_NFL_BOND_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,0.0,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_DT_NFL_PBND_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,0.0,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"PPG, bonds (NFL, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_DT_NFL_PCBK_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,-8.12355E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"PPG, commercial banks (NFL, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_DT_DOD_MIDA_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,1.043665E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"PPG, IDA (DOD, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_DT_NFL_OFFT_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,8.250083779E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"PPG, official creditors (NFL, US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_DT_NFL_PROP_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,2.8575E7,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"PPG, other private creditors (NFL, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_DT_NFL_PRVT_CD,_T,_T,_T,USD,_Z,_Z,_Z,1999,-7.8378E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"PPG, private creditors (NFL, US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_PA_NUS_PPP,_T,_T,_T,XDC_PPP,_Z,_Z,_Z,1999,2749.60069079471,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"PPP conversion factor, GDP (LCU per international $)",Total,All age ranges or no breakdown by age,Total,Domestic currency per PPP dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_PA_NUS_PRVT_PP,_T,_T,_T,XDC_PPP,_Z,_Z,_Z,1999,4191.02660364801,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"PPP conversion factor, private consumption (LCU per international $)",Total,All age ranges or no breakdown by age,Total,Domestic currency per PPP dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SE_PRE_DURS,_T,_T,_T,YR,_Z,_Z,_Z,1999,6.0,_Z,NUMBER,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Preprimary education, duration (years)",Total,All age ranges or no breakdown by age,Total,Years,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_HIV_1524_FE_ZS,F,Y15T24,_T,PT,_Z,_Z,_Z,1999,0.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of HIV, female (% ages 15-24)",Female,15 to 24 years old,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_HIV_1524_MA_ZS,M,Y15T24,_T,PT,_Z,_Z,_Z,1999,0.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of HIV, male (% ages 15-24)",Male,15 to 24 years old,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_DYN_AIDS_ZS,_T,_T,_T,PT_POP_SUB,_Z,_Z,_Z,1999,0.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of HIV, total (% of population ages 15-49)",Total,All age ranges or no breakdown by age,Total,Percentage of population in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_OWGH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,1.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of overweight, weight for height (% of children under 5)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_OWGH_FE_ZS,F,_T,_T,PT,_Z,_Z,_Z,1999,1.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of overweight, weight for height, female (% of children under 5)",Female,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_OWGH_MA_ZS,M,_T,_T,PT,_Z,_Z,_Z,1999,2.0,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of overweight, weight for height, male (% of children under 5)",Male,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_SVR_WAST_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,2.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of severe wasting, weight for height (% of children under 5)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_SVR_WAST_FE_ZS,F,_T,_T,PT,_Z,_Z,_Z,1999,2.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of severe wasting, weight for height, female (% of children under 5)",Female,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_SVR_WAST_MA_ZS,M,_T,_T,PT,_Z,_Z,_Z,1999,3.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of severe wasting, weight for height, male (% of children under 5)",Male,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_STNT_ZS,_T,_T,_T,PT,_Z,_Z,_Z,1999,43.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of stunting, height for age (% of children under 5)",Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_STNT_FE_ZS,F,_T,_T,PT,_Z,_Z,_Z,1999,42.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of stunting, height for age, female (% of children under 5)",Female,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SH_STA_STNT_MA_ZS,M,_T,_T,PT,_Z,_Z,_Z,1999,45.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Prevalence of stunting, height for age, male (% of children under 5)",Male,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
